"STATE__","BGN_DATE","BGN_TIME","TIME_ZONE","COUNTY","COUNTYNAME","STATE","EVTYPE","BGN_RANGE","BGN_AZI","BGN_LOCATI","END_DATE","END_TIME","COUNTY_END","COUNTYENDN","END_RANGE","END_AZI","END_LOCATI","LENGTH","WIDTH","F","MAG","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP","WFO","STATEOFFIC","ZONENAMES","LATITUDE","LONGITUDE","LATITUDE_E","LONGITUDE_","REMARKS","REFNUM","PROPDMGTOTAL"
"887229",17,"7/11/2011 0:00:00","07:12:00 AM","CST",31,"COOK","IL","THUNDERSTORM",2,"ESE","CLYBOURN","7/11/2011 0:00:00","07:12:00 AM",0,NA,0,"","",0,0,NA,55,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4154,8737,0,0,"EPISODE NARRATIVE: On the morning of July 11th, a derecho swept across northern Illinois leaving a wide swath of damage from severe winds.  Comed, a utility company providing service to much of northern and northeast Illinois, deployed more resources after this storm than at any time in its history.  Over 1,100 crews from 14 states repaired or replaced 77.8 miles of wire, 600 poles and 1,000 transformers.EVENT NARRATIVE: A large tree, approximately 18 inches in diameter, was blown down near the intersection of Goethe Street and LaSalle Street.",887220,0
"887231",17,"7/11/2011 0:00:00","07:14:00 AM","CST",31,"COOK","IL","THUNDERSTORM",1,"N","LAMBERT","7/11/2011 0:00:00","07:14:00 AM",0,NA,0,"","",0,0,NA,65,0,6,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4141,8749,0,0,"EPISODE NARRATIVE: On the morning of July 11th, a derecho swept across northern Illinois leaving a wide swath of damage from severe winds.  Comed, a utility company providing service to much of northern and northeast Illinois, deployed more resources after this storm than at any time in its history.  Over 1,100 crews from 14 states repaired or replaced 77.8 miles of wire, 600 poles and 1,000 transformers.EVENT NARRATIVE: A festival tent at 109th Street and 88th Avenue near Moraine Valley Community College was lifted and then dropped onto six workers causing minor injuries.",887222,0
"887232",17,"7/11/2011 0:00:00","07:15:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"N","PALATINE","7/11/2011 0:00:00","07:15:00 AM",0,NA,0,"","",0,0,NA,50,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4206,8803,0,0,"EPISODE NARRATIVE: On the morning of July 11th, a derecho swept across northern Illinois leaving a wide swath of damage from severe winds.  Comed, a utility company providing service to much of northern and northeast Illinois, deployed more resources after this storm than at any time in its history.  Over 1,100 crews from 14 states repaired or replaced 77.8 miles of wire, 600 poles and 1,000 transformers.EVENT NARRATIVE: Tree branches up to 8 inches in diameter were blown down.",887223,0
"887233",17,"7/11/2011 0:00:00","07:15:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"N","ARLINGTON HGTS","7/11/2011 0:00:00","07:15:00 AM",0,NA,0,"","",0,0,NA,52,0,0,0,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4204,8800,0,0,"EPISODE NARRATIVE: On the morning of July 11th, a derecho swept across northern Illinois leaving a wide swath of damage from severe winds.  Comed, a utility company providing service to much of northern and northeast Illinois, deployed more resources after this storm than at any time in its history.  Over 1,100 crews from 14 states repaired or replaced 77.8 miles of wire, 600 poles and 1,000 transformers.EVENT NARRATIVE: A 12-inch diameter tree was blown down.  Winds were estimated to 60 mph.",887224,0
"887826",17,"7/11/2011 0:00:00","07:09:00 AM","CST",31,"COOK","IL","THUNDERSTORM",1,"WNW","BROOKFIELD","7/11/2011 0:00:00","07:09:00 AM",0,NA,0,"","",0,0,NA,55,0,0,5,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4149,8750,0,0,"EPISODE NARRATIVE: On the morning of July 11th, a derecho swept across northern Illinois leaving a wide swath of damage from severe winds.  Comed, a utility company providing service to much of northern and northeast Illinois, deployed more resources after this storm than at any time in its history.  Over 1,100 crews from 14 states repaired or replaced 77.8 miles of wire, 600 poles and 1,000 transformers.EVENT NARRATIVE: A large tree limb, estimated at more than a foot in diameter, fell onto a roof on the 8800 block of Burlington Avenue.",887817,5000
"887962",17,"7/11/2011 0:00:00","07:15:00 AM","CST",31,"COOK","IL","THUNDERSTORM",1,"ESE","BRIGHTON PARK","7/11/2011 0:00:00","07:15:00 AM",0,NA,0,"","",0,0,NA,55,0,0,5,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4149,8741,0,0,"EPISODE NARRATIVE: On the morning of July 11th, a derecho swept across northern Illinois leaving a wide swath of damage from severe winds.  Comed, a utility company providing service to much of northern and northeast Illinois, deployed more resources after this storm than at any time in its history.  Over 1,100 crews from 14 states repaired or replaced 77.8 miles of wire, 600 poles and 1,000 transformers.EVENT NARRATIVE: A large tree limb smashed a car causing heavy damage to the rear of the car on the 3600 block of Rockwell Avenue.",887953,5000
"887963",17,"7/11/2011 0:00:00","07:10:00 AM","CST",31,"COOK","IL","THUNDERSTORM",0,"SSE","WESTERN SPGS","7/11/2011 0:00:00","07:10:00 AM",0,NA,1,"NNE","BRIDGEVIEW",0,0,NA,65,0,0,50,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4146,8752,4146,8747,"EPISODE NARRATIVE: On the morning of July 11th, a derecho swept across northern Illinois leaving a wide swath of damage from severe winds.  Comed, a utility company providing service to much of northern and northeast Illinois, deployed more resources after this storm than at any time in its history.  Over 1,100 crews from 14 states repaired or replaced 77.8 miles of wire, 600 poles and 1,000 transformers.EVENT NARRATIVE: Strong winds ripped a couple roofs off of buildings in the industrial area of Bedford Park.  A parapet wall on another building was heavily damaged with bricks falling onto the sidewalk below.  Three cars were damaged by falling trees and limbs.",887954,50000
"887993",17,"7/11/2011 0:00:00","07:00:00 AM","CST",31,"COOK","IL","THUNDERSTORM",1,"NW","PROSPECT HGTS","7/11/2011 0:00:00","07:00:00 AM",0,NA,0,"","",0,0,NA,55,0,0,5,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4206,8757,0,0,"EPISODE NARRATIVE: On the morning of July 11th, a derecho swept across northern Illinois leaving a wide swath of damage from severe winds.  Comed, a utility company providing service to much of northern and northeast Illinois, deployed more resources after this storm than at any time in its history.  Over 1,100 crews from 14 states repaired or replaced 77.8 miles of wire, 600 poles and 1,000 transformers.EVENT NARRATIVE: Large branches fell onto a parked car in northwest Prospect Heights causing moderate damage including a shattered back window.",887984,5000
"887996",17,"7/11/2011 0:00:00","07:05:00 AM","CST",31,"COOK","IL","THUNDERSTORM",1,"SW","FOREST GLEN","7/11/2011 0:00:00","07:05:00 AM",0,NA,0,"","",0,0,NA,55,0,0,30,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4157,8748,0,0,"EPISODE NARRATIVE: On the morning of July 11th, a derecho swept across northern Illinois leaving a wide swath of damage from severe winds.  Comed, a utility company providing service to much of northern and northeast Illinois, deployed more resources after this storm than at any time in its history.  Over 1,100 crews from 14 states repaired or replaced 77.8 miles of wire, 600 poles and 1,000 transformers.EVENT NARRATIVE: Downed power lines sparked a fire that spread to four cars.  Two of the cars were totaled, with the interiors completely burned.",887987,30000
"887997",17,"7/11/2011 0:00:00","07:05:00 AM","CST",31,"COOK","IL","THUNDERSTORM",1,"W","FRANKLIN PARK","7/11/2011 0:00:00","07:05:00 AM",0,NA,0,"","",0,0,NA,55,0,0,5,1000,0,"K","LOT","ILLINOIS, Northeast","                                                                                                                                                                                                        ",4155,8750,0,0,"EPISODE NARRATIVE: On the morning of July 11th, a derecho swept across northern Illinois leaving a wide swath of damage from severe winds.  Comed, a utility company providing service to much of northern and northeast Illinois, deployed more resources after this storm than at any time in its history.  Over 1,100 crews from 14 states repaired or replaced 77.8 miles of wire, 600 poles and 1,000 transformers.EVENT NARRATIVE: A large tree limb fell onto a roof on the 8600 block of Center Street damaging portions of the roof and awning.",887988,5000
